id_subsistema;nom_subsistema;ear_data;ear_max_subsistema;ear_verif_subsistema_mwmes;ear_verif_subsistema_percentual
NE;NORDESTE;2010-01-01;51766.00000000;34287.00000000;66.23999786
N;NORTE;2010-01-01;12415.00000000;6943.00000000;55.93000031
SE;SUDESTE;2010-01-01;193032.00000000;140565.00000000;72.81999969
S;SUL;2010-01-01;18895.00000000;18368.00000000;97.20999908
NE;NORDESTE;2010-01-02;51766.00000000;34325.00000000;66.30999756
N;NORTE;2010-01-02;12415.00000000;7115.00000000;57.31000137
SE;SUDESTE;2010-01-02;193032.00000000;141110.00000000;73.09999847
S;SUL;2010-01-02;18895.00000000;18337.00000000;97.05000305
NE;NORDESTE;2010-01-03;51766.00000000;34343.00000000;66.33999634
N;NORTE;2010-01-03;12415.00000000;7317.00000000;58.93999863
SE;SUDESTE;2010-01-03;193032.00000000;141367.00000000;73.23000336
S;SUL;2010-01-03;18895.00000000;18343.00000000;97.08000183
NE;NORDESTE;2010-01-04;51766.00000000;34557.00000000;66.76000214
N;NORTE;2010-01-04;12415.00000000;7416.00000000;59.74000168
SE;SUDESTE;2010-01-04;193032.00000000;141421.00000000;73.26000214
S;SUL;2010-01-04;18895.00000000;18458.00000000;97.69000244
NE;NORDESTE;2010-01-05;51766.00000000;34460.00000000;66.56999969
N;NORTE;2010-01-05;12415.00000000;7524.00000000;60.61000061
SE;SUDESTE;2010-01-05;193032.00000000;141534.00000000;73.31999969
S;SUL;2010-01-05;18895.00000000;18565.00000000;98.25000000
NE;NORDESTE;2010-01-06;51766.00000000;34815.00000000;67.25000000
N;NORTE;2010-01-06;12415.00000000;7658.00000000;61.68000031
SE;SUDESTE;2010-01-06;193032.00000000;141404.00000000;73.25000000
S;SUL;2010-01-06;18895.00000000;18609.00000000;98.48000336
NE;NORDESTE;2010-01-07;51766.00000000;34823.00000000;67.26999664
N;NORTE;2010-01-07;12415.00000000;7774.00000000;62.61999893
SE;SUDESTE;2010-01-07;193032.00000000;141439.00000000;73.26999664
S;SUL;2010-01-07;18895.00000000;18627.00000000;98.58000183
NE;NORDESTE;2010-01-08;51766.00000000;35069.00000000;67.75000000
N;NORTE;2010-01-08;12415.00000000;7928.00000000;63.86000061
SE;SUDESTE;2010-01-08;193032.00000000;141646.00000000;73.37999725
S;SUL;2010-01-08;18895.00000000;18612.00000000;98.50000000
NE;NORDESTE;2010-01-09;51766.00000000;35279.00000000;68.15000153
N;NORTE;2010-01-09;12415.00000000;8132.00000000;65.50000000
SE;SUDESTE;2010-01-09;193032.00000000;141886.00000000;73.50000000
S;SUL;2010-01-09;18895.00000000;18595.00000000;98.41000366
NE;NORDESTE;2010-01-10;51766.00000000;35471.00000000;68.51999664
N;NORTE;2010-01-10;12415.00000000;8366.00000000;67.38999939
SE;SUDESTE;2010-01-10;193032.00000000;142061.00000000;73.58999634
S;SUL;2010-01-10;18895.00000000;18596.00000000;98.41999817
NE;NORDESTE;2010-01-11;51766.00000000;35692.00000000;68.94999695
N;NORTE;2010-01-11;12415.00000000;8526.00000000;68.68000031
SE;SUDESTE;2010-01-11;193032.00000000;142006.00000000;73.56999969
S;SUL;2010-01-11;18895.00000000;18590.00000000;98.37999725
NE;NORDESTE;2010-01-12;51766.00000000;35660.00000000;68.88999939
N;NORTE;2010-01-12;12415.00000000;8657.00000000;69.73000336
SE;SUDESTE;2010-01-12;193032.00000000;142213.00000000;73.66999817
S;SUL;2010-01-12;18895.00000000;18546.00000000;98.15000153
NE;NORDESTE;2010-01-13;51766.00000000;35764.00000000;69.08999634
N;NORTE;2010-01-13;12415.00000000;8756.00000000;70.52999878
SE;SUDESTE;2010-01-13;193032.00000000;142378.00000000;73.76000214
S;SUL;2010-01-13;18895.00000000;18539.00000000;98.11000061
NE;NORDESTE;2010-01-14;51766.00000000;36092.00000000;69.72000122
N;NORTE;2010-01-14;12415.00000000;8852.00000000;71.30000305
SE;SUDESTE;2010-01-14;193032.00000000;142705.00000000;73.93000031
S;SUL;2010-01-14;18895.00000000;18554.00000000;98.19000244
NE;NORDESTE;2010-01-15;51766.00000000;36137.00000000;69.80999756
N;NORTE;2010-01-15;12415.00000000;8962.00000000;72.19000244
SE;SUDESTE;2010-01-15;193032.00000000;142979.00000000;74.06999969
S;SUL;2010-01-15;18895.00000000;18562.00000000;98.23999786
NE;NORDESTE;2010-01-16;51766.00000000;36258.00000000;70.04000092
N;NORTE;2010-01-16;12415.00000000;9098.00000000;73.27999878
SE;SUDESTE;2010-01-16;193032.00000000;143315.00000000;74.23999786
S;SUL;2010-01-16;18895.00000000;18534.00000000;98.08999634
NE;NORDESTE;2010-01-17;51766.00000000;36510.00000000;70.52999878
N;NORTE;2010-01-17;12415.00000000;9306.00000000;74.95999908
SE;SUDESTE;2010-01-17;193032.00000000;143669.00000000;74.43000031
S;SUL;2010-01-17;18895.00000000;18521.00000000;98.01999664
NE;NORDESTE;2010-01-18;51766.00000000;36591.00000000;70.69000244
N;NORTE;2010-01-18;12415.00000000;9439.00000000;76.02999878
SE;SUDESTE;2010-01-18;193032.00000000;143649.00000000;74.41999817
S;SUL;2010-01-18;18895.00000000;18492.00000000;97.87000275
NE;NORDESTE;2010-01-19;51766.00000000;36644.00000000;70.79000092
N;NORTE;2010-01-19;12415.00000000;9563.00000000;77.02999878
SE;SUDESTE;2010-01-19;193032.00000000;143803.00000000;74.50000000
S;SUL;2010-01-19;18895.00000000;18515.00000000;97.98999786
NE;NORDESTE;2010-01-20;51766.00000000;36675.00000000;70.84999847
N;NORTE;2010-01-20;12415.00000000;9678.00000000;77.95999908
SE;SUDESTE;2010-01-20;193032.00000000;144033.00000000;74.62000275
S;SUL;2010-01-20;18895.00000000;18529.00000000;98.05999756
NE;NORDESTE;2010-01-21;51766.00000000;36744.00000000;70.98000336
N;NORTE;2010-01-21;12415.00000000;9803.00000000;78.95999908
SE;SUDESTE;2010-01-21;193032.00000000;144417.00000000;74.80999756
S;SUL;2010-01-21;18895.00000000;18450.00000000;97.63999939
NE;NORDESTE;2010-01-22;51766.00000000;36827.00000000;71.13999939
N;NORTE;2010-01-22;12415.00000000;9897.00000000;79.72000122
SE;SUDESTE;2010-01-22;193032.00000000;144667.00000000;74.94000244
S;SUL;2010-01-22;18895.00000000;18296.00000000;96.83000183
NE;NORDESTE;2010-01-23;51766.00000000;36912.00000000;71.30999756
N;NORTE;2010-01-23;12415.00000000;10047.00000000;80.93000031
SE;SUDESTE;2010-01-23;193032.00000000;144966.00000000;75.09999847
S;SUL;2010-01-23;18895.00000000;18167.00000000;96.15000153
NE;NORDESTE;2010-01-24;51766.00000000;36935.00000000;71.34999847
N;NORTE;2010-01-24;12415.00000000;10223.00000000;82.34999847
SE;SUDESTE;2010-01-24;193032.00000000;145272.00000000;75.26000214
S;SUL;2010-01-24;18895.00000000;18110.00000000;95.83999634
NE;NORDESTE;2010-01-25;51766.00000000;36976.00000000;71.43000031
N;NORTE;2010-01-25;12415.00000000;10367.00000000;83.51000214
SE;SUDESTE;2010-01-25;193032.00000000;145638.00000000;75.44999695
S;SUL;2010-01-25;18895.00000000;18055.00000000;95.55000305
NE;NORDESTE;2010-01-26;51766.00000000;37155.00000000;71.77999878
N;NORTE;2010-01-26;12415.00000000;10443.00000000;84.12000275
SE;SUDESTE;2010-01-26;193032.00000000;146131.00000000;75.69999695
S;SUL;2010-01-26;18895.00000000;17942.00000000;94.94999695
NE;NORDESTE;2010-01-27;51766.00000000;37061.00000000;71.58999634
N;NORTE;2010-01-27;12415.00000000;10525.00000000;84.77999878
SE;SUDESTE;2010-01-27;193032.00000000;146548.00000000;75.91999817
S;SUL;2010-01-27;18895.00000000;17963.00000000;95.06999969
NE;NORDESTE;2010-01-28;51766.00000000;36950.00000000;71.37999725
N;NORTE;2010-01-28;12415.00000000;10633.00000000;85.65000153
SE;SUDESTE;2010-01-28;193032.00000000;146741.00000000;76.01999664
S;SUL;2010-01-28;18895.00000000;18054.00000000;95.55000305
NE;NORDESTE;2010-01-29;51766.00000000;36928.00000000;71.33999634
N;NORTE;2010-01-29;12415.00000000;10768.00000000;86.73999786
SE;SUDESTE;2010-01-29;193032.00000000;147113.00000000;76.20999908
S;SUL;2010-01-29;18895.00000000;18040.00000000;95.47000122
NE;NORDESTE;2010-01-30;51766.00000000;36831.00000000;71.15000153
N;NORTE;2010-01-30;12415.00000000;10906.00000000;87.84999847
SE;SUDESTE;2010-01-30;193561.00000000;147954.00000000;76.44000244
S;SUL;2010-01-30;18895.00000000;18139.00000000;96.00000000
NE;NORDESTE;2010-01-31;51766.00000000;36853.00000000;71.19000244
N;NORTE;2010-01-31;12415.00000000;11089.00000000;89.31999969
SE;SUDESTE;2010-01-31;193561.00000000;148451.00000000;76.69000244
S;SUL;2010-01-31;18895.00000000;18210.00000000;96.37000275
NE;NORDESTE;2010-02-01;51766.00000000;36779.00000000;71.05000305
N;NORTE;2010-02-01;12415.00000000;11178.00000000;90.04000092
SE;SUDESTE;2010-02-01;193561.00000000;148523.00000000;76.73000336
S;SUL;2010-02-01;18895.00000000;18217.00000000;96.41000366
NE;NORDESTE;2010-02-02;51766.00000000;36920.00000000;71.31999969
N;NORTE;2010-02-02;12415.00000000;11256.00000000;90.66999817
SE;SUDESTE;2010-02-02;193561.00000000;148496.00000000;76.72000122
S;SUL;2010-02-02;18895.00000000;18281.00000000;96.75000000
NE;NORDESTE;2010-02-03;51766.00000000;36813.00000000;71.11000061
N;NORTE;2010-02-03;12415.00000000;11317.00000000;91.16000366
SE;SUDESTE;2010-02-03;193561.00000000;148348.00000000;76.63999939
S;SUL;2010-02-03;18895.00000000;18300.00000000;96.84999847
NE;NORDESTE;2010-02-04;51766.00000000;36816.00000000;71.12000275
N;NORTE;2010-02-04;12415.00000000;11358.00000000;91.48999786
SE;SUDESTE;2010-02-04;193561.00000000;148080.00000000;76.50000000
S;SUL;2010-02-04;18895.00000000;18286.00000000;96.77999878
NE;NORDESTE;2010-02-05;51766.00000000;36635.00000000;70.76999664
N;NORTE;2010-02-05;12415.00000000;11410.00000000;91.91000366
SE;SUDESTE;2010-02-05;193561.00000000;147749.00000000;76.33000183
S;SUL;2010-02-05;18895.00000000;18252.00000000;96.59999847
NE;NORDESTE;2010-02-06;51766.00000000;36702.00000000;70.90000153
N;NORTE;2010-02-06;12415.00000000;11456.00000000;92.27999878
SE;SUDESTE;2010-02-06;193561.00000000;147769.00000000;76.33999634
S;SUL;2010-02-06;18895.00000000;18256.00000000;96.62000275
NE;NORDESTE;2010-02-07;51766.00000000;36766.00000000;71.01999664
N;NORTE;2010-02-07;12415.00000000;11535.00000000;92.91000366
SE;SUDESTE;2010-02-07;193561.00000000;147846.00000000;76.37999725
S;SUL;2010-02-07;18895.00000000;18279.00000000;96.73999786
NE;NORDESTE;2010-02-08;51766.00000000;36733.00000000;70.95999908
N;NORTE;2010-02-08;12415.00000000;11558.00000000;93.09999847
SE;SUDESTE;2010-02-08;193561.00000000;147738.00000000;76.33000183
S;SUL;2010-02-08;18895.00000000;18297.00000000;96.83000183
NE;NORDESTE;2010-02-09;51766.00000000;36916.00000000;71.30999756
N;NORTE;2010-02-09;12415.00000000;11583.00000000;93.30000305
SE;SUDESTE;2010-02-09;193561.00000000;147616.00000000;76.26000214
S;SUL;2010-02-09;18895.00000000;18352.00000000;97.12000275
NE;NORDESTE;2010-02-10;51766.00000000;36595.00000000;70.69000244
N;NORTE;2010-02-10;12415.00000000;11607.00000000;93.48999786
SE;SUDESTE;2010-02-10;193561.00000000;147679.00000000;76.30000305
S;SUL;2010-02-10;18895.00000000;18323.00000000;96.97000122
NE;NORDESTE;2010-02-11;51766.00000000;36505.00000000;70.51999664
N;NORTE;2010-02-11;12415.00000000;11673.00000000;94.02999878
SE;SUDESTE;2010-02-11;193561.00000000;147750.00000000;76.33000183
S;SUL;2010-02-11;18895.00000000;18306.00000000;96.87999725
NE;NORDESTE;2010-02-12;51766.00000000;36395.00000000;70.30999756
N;NORTE;2010-02-12;12415.00000000;11735.00000000;94.51999664
SE;SUDESTE;2010-02-12;193561.00000000;147746.00000000;76.33000183
S;SUL;2010-02-12;18895.00000000;18319.00000000;96.94999695
NE;NORDESTE;2010-02-13;51766.00000000;36443.00000000;70.40000153
N;NORTE;2010-02-13;12415.00000000;11804.00000000;95.08000183
SE;SUDESTE;2010-02-13;193561.00000000;147871.00000000;76.38999939
S;SUL;2010-02-13;18895.00000000;18321.00000000;96.95999908
NE;NORDESTE;2010-02-14;51766.00000000;36166.00000000;69.86000061
N;NORTE;2010-02-14;12415.00000000;11909.00000000;95.93000031
SE;SUDESTE;2010-02-14;193561.00000000;147907.00000000;76.41000366
S;SUL;2010-02-14;18895.00000000;18325.00000000;96.98000336
NE;NORDESTE;2010-02-15;51766.00000000;36242.00000000;70.01000214
N;NORTE;2010-02-15;12415.00000000;11995.00000000;96.62000275
SE;SUDESTE;2010-02-15;193561.00000000;147791.00000000;76.34999847
S;SUL;2010-02-15;18895.00000000;18340.00000000;97.05999756
NE;NORDESTE;2010-02-16;51766.00000000;36264.00000000;70.05000305
N;NORTE;2010-02-16;12415.00000000;12034.00000000;96.93000031
SE;SUDESTE;2010-02-16;193561.00000000;147737.00000000;76.33000183
S;SUL;2010-02-16;18895.00000000;18390.00000000;97.33000183
NE;NORDESTE;2010-02-17;51766.00000000;36117.00000000;69.76999664
N;NORTE;2010-02-17;12415.00000000;12020.00000000;96.81999969
SE;SUDESTE;2010-02-17;193561.00000000;147601.00000000;76.26000214
S;SUL;2010-02-17;18895.00000000;18419.00000000;97.48000336
NE;NORDESTE;2010-02-18;51766.00000000;36008.00000000;69.55999756
N;NORTE;2010-02-18;12415.00000000;12002.00000000;96.68000031
SE;SUDESTE;2010-02-18;193561.00000000;147696.00000000;76.30000305
S;SUL;2010-02-18;18895.00000000;18451.00000000;97.65000153
NE;NORDESTE;2010-02-19;51766.00000000;35519.00000000;68.61000061
N;NORTE;2010-02-19;12415.00000000;11997.00000000;96.63999939
SE;SUDESTE;2010-02-19;193561.00000000;147854.00000000;76.38999939
S;SUL;2010-02-19;18895.00000000;18442.00000000;97.59999847
NE;NORDESTE;2010-02-20;51766.00000000;35611.00000000;68.79000092
N;NORTE;2010-02-20;12415.00000000;12045.00000000;97.01999664
SE;SUDESTE;2010-02-20;193561.00000000;148132.00000000;76.52999878
S;SUL;2010-02-20;18895.00000000;18419.00000000;97.48000336
NE;NORDESTE;2010-02-21;51766.00000000;35676.00000000;68.91999817
N;NORTE;2010-02-21;12415.00000000;12113.00000000;97.56999969
SE;SUDESTE;2010-02-21;193561.00000000;148449.00000000;76.69000244
S;SUL;2010-02-21;18895.00000000;18442.00000000;97.59999847
NE;NORDESTE;2010-02-22;51766.00000000;35552.00000000;68.68000031
N;NORTE;2010-02-22;12415.00000000;12132.00000000;97.72000122
SE;SUDESTE;2010-02-22;193561.00000000;148398.00000000;76.66999817
S;SUL;2010-02-22;18895.00000000;18405.00000000;97.41000366
NE;NORDESTE;2010-02-23;51766.00000000;35371.00000000;68.33000183
N;NORTE;2010-02-23;12415.00000000;12134.00000000;97.73999786
SE;SUDESTE;2010-02-23;193561.00000000;148464.00000000;76.69999695
S;SUL;2010-02-23;18895.00000000;18377.00000000;97.26000214
NE;NORDESTE;2010-02-24;51766.00000000;35260.00000000;68.11000061
N;NORTE;2010-02-24;12415.00000000;12136.00000000;97.75000000
SE;SUDESTE;2010-02-24;193561.00000000;148549.00000000;76.75000000
S;SUL;2010-02-24;18895.00000000;18358.00000000;97.16000366
NE;NORDESTE;2010-02-25;51766.00000000;35201.00000000;68.00000000
N;NORTE;2010-02-25;12415.00000000;12163.00000000;97.97000122
SE;SUDESTE;2010-02-25;193561.00000000;148859.00000000;76.91000366
S;SUL;2010-02-25;18895.00000000;18363.00000000;97.18000031
NE;NORDESTE;2010-02-26;51766.00000000;35238.00000000;68.06999969
N;NORTE;2010-02-26;12415.00000000;12171.00000000;98.04000092
SE;SUDESTE;2010-02-26;193561.00000000;149197.00000000;77.08000183
S;SUL;2010-02-26;18895.00000000;18360.00000000;97.16999817
NE;NORDESTE;2010-02-27;51766.00000000;35231.00000000;68.05999756
N;NORTE;2010-02-27;12415.00000000;12186.00000000;98.16000366
SE;SUDESTE;2010-02-27;193561.00000000;149729.00000000;77.34999847
S;SUL;2010-02-27;18895.00000000;18356.00000000;97.15000153
NE;NORDESTE;2010-02-28;51766.00000000;35415.00000000;68.41000366
N;NORTE;2010-02-28;12415.00000000;12205.00000000;98.30999756
SE;SUDESTE;2010-02-28;193561.00000000;150673.00000000;77.83999634
S;SUL;2010-02-28;18895.00000000;18345.00000000;97.08999634
NE;NORDESTE;2010-03-01;51766.00000000;35598.00000000;68.76999664
N;NORTE;2010-03-01;12415.00000000;12216.00000000;98.40000153
SE;SUDESTE;2010-03-01;193561.00000000;151592.00000000;78.31999969
S;SUL;2010-03-01;18895.00000000;18306.00000000;96.87999725
NE;NORDESTE;2010-03-02;51766.00000000;35380.00000000;68.34999847
N;NORTE;2010-03-02;12415.00000000;12217.00000000;98.41000366
SE;SUDESTE;2010-03-02;193563.00000000;152713.00000000;78.90000153
S;SUL;2010-03-02;18895.00000000;18248.00000000;96.56999969
NE;NORDESTE;2010-03-03;51809.00000000;35509.00000000;68.54000092
N;NORTE;2010-03-03;12415.00000000;12206.00000000;98.31999969
SE;SUDESTE;2010-03-03;193575.00000000;153648.00000000;79.37000275
S;SUL;2010-03-03;18895.00000000;18166.00000000;96.13999939
NE;NORDESTE;2010-03-04;51809.00000000;35527.00000000;68.56999969
N;NORTE;2010-03-04;12415.00000000;12180.00000000;98.11000061
SE;SUDESTE;2010-03-04;193575.00000000;154421.00000000;79.76999664
S;SUL;2010-03-04;18895.00000000;18059.00000000;95.56999969
NE;NORDESTE;2010-03-05;51809.00000000;35444.00000000;68.41000366
N;NORTE;2010-03-05;12415.00000000;12159.00000000;97.94000244
SE;SUDESTE;2010-03-05;193575.00000000;154932.00000000;80.04000092
S;SUL;2010-03-05;18895.00000000;17946.00000000;94.98000336
NE;NORDESTE;2010-03-06;51809.00000000;35881.00000000;69.26000214
N;NORTE;2010-03-06;12415.00000000;12213.00000000;98.37999725
SE;SUDESTE;2010-03-06;193575.00000000;155490.00000000;80.33000183
S;SUL;2010-03-06;18895.00000000;17883.00000000;94.63999939
NE;NORDESTE;2010-03-07;51809.00000000;35982.00000000;69.44999695
N;NORTE;2010-03-07;12415.00000000;12269.00000000;98.83000183
SE;SUDESTE;2010-03-07;193575.00000000;155894.00000000;80.52999878
S;SUL;2010-03-07;18895.00000000;17869.00000000;94.56999969
NE;NORDESTE;2010-03-08;51809.00000000;36079.00000000;69.63999939
N;NORTE;2010-03-08;12415.00000000;12241.00000000;98.59999847
SE;SUDESTE;2010-03-08;193575.00000000;155953.00000000;80.55999756
S;SUL;2010-03-08;18895.00000000;17772.00000000;94.05000305
NE;NORDESTE;2010-03-09;51809.00000000;36085.00000000;69.65000153
N;NORTE;2010-03-09;12415.00000000;12224.00000000;98.45999908
SE;SUDESTE;2010-03-09;193575.00000000;155951.00000000;80.55999756
S;SUL;2010-03-09;18895.00000000;17658.00000000;93.44999695
NE;NORDESTE;2010-03-10;51809.00000000;36089.00000000;69.66000366
N;NORTE;2010-03-10;12415.00000000;12215.00000000;98.38999939
SE;SUDESTE;2010-03-10;193575.00000000;155839.00000000;80.51000214
S;SUL;2010-03-10;18895.00000000;17538.00000000;92.81999969
NE;NORDESTE;2010-03-11;51809.00000000;36089.00000000;69.66000366
N;NORTE;2010-03-11;12415.00000000;12231.00000000;98.51999664
SE;SUDESTE;2010-03-11;193575.00000000;155796.00000000;80.48000336
S;SUL;2010-03-11;18895.00000000;17404.00000000;92.11000061
NE;NORDESTE;2010-03-12;51809.00000000;36050.00000000;69.58000183
N;NORTE;2010-03-12;12415.00000000;12237.00000000;98.56999969
SE;SUDESTE;2010-03-12;193575.00000000;155765.00000000;80.47000122
S;SUL;2010-03-12;18895.00000000;17260.00000000;91.34999847
NE;NORDESTE;2010-03-13;51809.00000000;36213.00000000;69.90000153
N;NORTE;2010-03-13;12415.00000000;12230.00000000;98.51000214
SE;SUDESTE;2010-03-13;193575.00000000;155657.00000000;80.41000366
S;SUL;2010-03-13;18895.00000000;17166.00000000;90.84999847
NE;NORDESTE;2010-03-14;51809.00000000;36387.00000000;70.23000336
N;NORTE;2010-03-14;12415.00000000;12240.00000000;98.58999634
SE;SUDESTE;2010-03-14;193575.00000000;155808.00000000;80.48999786
S;SUL;2010-03-14;18895.00000000;17234.00000000;91.20999908
NE;NORDESTE;2010-03-15;51809.00000000;36221.00000000;69.91000366
N;NORTE;2010-03-15;12415.00000000;12252.00000000;98.69000244
SE;SUDESTE;2010-03-15;193575.00000000;155927.00000000;80.55000305
S;SUL;2010-03-15;18895.00000000;17195.00000000;91.00000000
NE;NORDESTE;2010-03-16;51809.00000000;36165.00000000;69.80000305
N;NORTE;2010-03-16;12415.00000000;12253.00000000;98.69999695
SE;SUDESTE;2010-03-16;193575.00000000;156263.00000000;80.72000122
S;SUL;2010-03-16;18895.00000000;17118.00000000;90.58999634
NE;NORDESTE;2010-03-17;51809.00000000;36332.00000000;70.12999725
N;NORTE;2010-03-17;12415.00000000;12253.00000000;98.69999695
SE;SUDESTE;2010-03-17;193575.00000000;156516.00000000;80.86000061
S;SUL;2010-03-17;18895.00000000;17020.00000000;90.08000183
NE;NORDESTE;2010-03-18;51809.00000000;36554.00000000;70.55999756
N;NORTE;2010-03-18;12415.00000000;12245.00000000;98.62999725
SE;SUDESTE;2010-03-18;193575.00000000;156702.00000000;80.94999695
S;SUL;2010-03-18;18895.00000000;16919.00000000;89.54000092
NE;NORDESTE;2010-03-19;51809.00000000;36570.00000000;70.58999634
N;NORTE;2010-03-19;12415.00000000;12240.00000000;98.58999634
SE;SUDESTE;2010-03-19;193575.00000000;156746.00000000;80.97000122
S;SUL;2010-03-19;18895.00000000;16791.00000000;88.86000061
NE;NORDESTE;2010-03-20;51809.00000000;36831.00000000;71.08999634
N;NORTE;2010-03-20;12415.00000000;12253.00000000;98.69999695
SE;SUDESTE;2010-03-20;193575.00000000;156909.00000000;81.05999756
S;SUL;2010-03-20;18895.00000000;16715.00000000;88.45999908
NE;NORDESTE;2010-03-21;51809.00000000;37126.00000000;71.66000366
N;NORTE;2010-03-21;12415.00000000;12316.00000000;99.19999695
SE;SUDESTE;2010-03-21;193575.00000000;157265.00000000;81.23999786
S;SUL;2010-03-21;18895.00000000;16703.00000000;88.40000153
NE;NORDESTE;2010-03-22;51809.00000000;36986.00000000;71.38999939
N;NORTE;2010-03-22;12415.00000000;12334.00000000;99.34999847
SE;SUDESTE;2010-03-22;193575.00000000;157437.00000000;81.33000183
S;SUL;2010-03-22;18895.00000000;16622.00000000;87.97000122
NE;NORDESTE;2010-03-23;51809.00000000;37300.00000000;72.00000000
N;NORTE;2010-03-23;12415.00000000;12356.00000000;99.52999878
SE;SUDESTE;2010-03-23;193575.00000000;157770.00000000;81.50000000
S;SUL;2010-03-23;18895.00000000;16557.00000000;87.62000275
NE;NORDESTE;2010-03-24;51809.00000000;37203.00000000;71.80999756
N;NORTE;2010-03-24;12415.00000000;12339.00000000;99.38999939
SE;SUDESTE;2010-03-24;193575.00000000;158118.00000000;81.68000031
S;SUL;2010-03-24;18895.00000000;16597.00000000;87.83999634
NE;NORDESTE;2010-03-25;51809.00000000;37376.00000000;72.13999939
N;NORTE;2010-03-25;12415.00000000;12352.00000000;99.48999786
SE;SUDESTE;2010-03-25;193575.00000000;158460.00000000;81.86000061
S;SUL;2010-03-25;18895.00000000;16736.00000000;88.56999969
NE;NORDESTE;2010-03-26;51809.00000000;37483.00000000;72.34999847
N;NORTE;2010-03-26;12415.00000000;12347.00000000;99.44999695
SE;SUDESTE;2010-03-26;193575.00000000;158752.00000000;82.01000214
S;SUL;2010-03-26;18895.00000000;16935.00000000;89.62999725
NE;NORDESTE;2010-03-27;51809.00000000;37615.00000000;72.59999847
N;NORTE;2010-03-27;12415.00000000;12335.00000000;99.36000061
SE;SUDESTE;2010-03-27;193575.00000000;159065.00000000;82.16999817
S;SUL;2010-03-27;18895.00000000;17182.00000000;90.93000031
NE;NORDESTE;2010-03-28;51809.00000000;37574.00000000;72.51999664
N;NORTE;2010-03-28;12415.00000000;12321.00000000;99.25000000
SE;SUDESTE;2010-03-28;193575.00000000;159445.00000000;82.37000275
S;SUL;2010-03-28;18895.00000000;17354.00000000;91.83999634
NE;NORDESTE;2010-03-29;51809.00000000;37780.00000000;72.91999817
N;NORTE;2010-03-29;12415.00000000;12282.00000000;98.93000031
SE;SUDESTE;2010-03-29;193575.00000000;159529.00000000;82.41000366
S;SUL;2010-03-29;18895.00000000;17343.00000000;91.77999878
NE;NORDESTE;2010-03-30;51809.00000000;37759.00000000;72.87999725
N;NORTE;2010-03-30;12415.00000000;12279.00000000;98.91000366
SE;SUDESTE;2010-03-30;193575.00000000;159646.00000000;82.47000122
S;SUL;2010-03-30;18895.00000000;17401.00000000;92.08999634
NE;NORDESTE;2010-03-31;51809.00000000;37792.00000000;72.94999695
N;NORTE;2010-03-31;12415.00000000;12277.00000000;98.88999939
SE;SUDESTE;2010-03-31;193575.00000000;159719.00000000;82.51000214
S;SUL;2010-03-31;18895.00000000;17455.00000000;92.37999725
NE;NORDESTE;2010-04-01;51809.00000000;37812.00000000;72.98000336
N;NORTE;2010-04-01;12415.00000000;12294.00000000;99.02999878
